Liste des organismes bénéficiaires du Fonds européen de développement régional et du Fonds social européen en Midi-Pyrénées,,,,,,,,,
"Nota bene : ces données concernent les projets pour lesquels le concours des Fonds européens a été approuvé en comité de programmation
Données actualisées au 18/10/2009",,,,,,,,,
PARC NATUREL REGIONAL DES GRANDS CAUSSES,Inventaire des arbres remarquables du parc Naturel Régional des Grands Causses,"25,739 €","13,075 €",FEDER ,MIDI-PYRENEES,AVEYRON,FEDER Compétitivité Régionale et Emploi,51,Promotion de la biodiversité et protection de la nature (y compris Natura 2000)
PARC NATUREL REGIONAL DES GRANDS CAUSSES,Inventaire des écosystèmes forestiers remarquables du Parc Naturel Régional des Grands Causses,"168,823 €","102,261 €",FEDER ,MIDI-PYRENEES,AVEYRON,FEDER Compétitivité Régionale et Emploi,51,Promotion de la biodiversité et protection de la nature (y compris Natura 2000)
PARC NATUREL REGIONAL DES GRANDS CAUSSES,PLAN DE FORMATION 2009,"38,819 €","17,469 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,AVEYRON / MILLAU / MILLAU / MILLAU,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
PASSAGE PROTEGE,Mobiliser le retour à l'activité comme une étape de retour vers l'emploi,"56,252 €","28,126 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTES-PYRENEES,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
PASSAGE PROTEGE,PASSAGE PROTEGE,"10,000 €","4,000 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTES-PYRENEES / TARBES / TARBES / TARBES,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
PASSAGE PROTEGE,PASSAGE PROTEGE,"9,117 €",,FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,Multilocalisation,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
PASSERELLE NORD AVEYRON,Accompagnement de personnes en difficulté d'insertion sociale et professionnelle,"61,000 €","26,400 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,AVEYRON,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
PAYS D'OLMES BATIMENT,Aide aux postes d'insertion en entreprise d'insertion,"77,448 €","38,724 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,ARIEGE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
PAYS D'OLMES BATIMENT,Améliorer les parcours d'insertion des publics accompagnés,"13,600 €","6,120 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,ARIEGE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
PAYS D'OLMES BATIMENT,Améliorer les parcours d'insertion des publics accompagnés- ANNEE 2009,"13,600 €","6,800 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,ARIEGE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
PCZC,ESJDB,"15,885 €","7,148 €",FONDS SOCIAL EUROPEEN,ILE-DE-FRANCE,PARIS,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
PECH ENERGIE,Production d'énergie renouvelable à partir d'une centrale solaire photovoltaïque intégrée à un bâtiment neuf,"72,359 €","18,090 €",FEDER ,MIDI-PYRENEES,ARIEGE / FOIX / FOIX-VILLE / FOIX / RESTE DE LA COMMUNE,FEDER Compétitivité Régionale et Emploi,40,Energie renouvelable: én. solaire
PEDRO FRERES,BAC PRO TB AA,"4,515 €","2,032 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
PEDRO FRERES,BP MACONNERIE,"1,762 €",793 €,FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE-13E / COLOMIERS,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
Peintures SOB,Contrat d'Appui PME 2008 - 2011,"471,747 €","47,170 €",FEDER ,MIDI-PYRENEES,LOT / FIGEAC / BRETENOUX / BIARS-SUR-CERE,FEDER Compétitivité Régionale et Emploi,8,Autres investissements en entreprises
PERES EMMANUELLE,Production d'électricité issue d'énergie renouvelable par le biais d'installation de panneaux solaires photovoltaïques intégrés sur le toit d'une habitation principale ,"56,304 €","14,076 €",FEDER ,MIDI-PYRENEES,ARIEGE / PAMIERS / FOSSAT / DURFORT,FEDER Compétitivité Régionale et Emploi,40,Energie renouvelable: én. solaire
PERRAULT SA,Plan de formation des salariés 2008,"14,600 €","6,570 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
PERRET BUREAUTIQUE,PLAN DE FORMATION 2007,"45,936 €","20,671 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / CASTANET-TOLOSAN / LABEGE,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
PEYCHOU,Production d'énergie renouvelable à partir de deux centrales solaires photovoltaïques intégrées à deux bâtiments existants,"249,192 €","62,298 €",FEDER ,MIDI-PYRENEES,ARIEGE / FOIX / LAVELANET / RAISSAC,FEDER Compétitivité Régionale et Emploi,40,Energie renouvelable: én. solaire
PHALIPPOU FRAYSSINET,PHALIPPOU FRAYSSINET 2008,"60,428 €","27,193 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN / CASTRES / SAINT-AMANS-SOULT / ROUAIROUX,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
PHALIPPOU FRAYSSINET,PLAN DE FORMATION 2009,"25,846 €","10,338 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN / CASTRES / SAINT-AMANS-SOULT / ROUAIROUX,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
PIECES D'OCC,PLAN DE FORMATION 2008,"44,888 €","17,955 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,AVEYRON / RODEZ / RODEZ-NORD / ONET-LE-CHATEAU,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
PITOT ENERGIE,Production d'énergie renouvelable à partir d'une centrale solaire photovoltaïque intégrée à un bâtiment existant,"82,317 €","20,579 €",FEDER ,MIDI-PYRENEES,ARIEGE / FOIX / FOIX-RURAL / MONTGAILLARD,FEDER Compétitivité Régionale et Emploi,40,Energie renouvelable: én. solaire
PLANETE SCIENCE,Explora'sciences,"75,458 €","27,093 €",FEDER ,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE,FEDER Compétitivité Régionale et Emploi,74,"Développer le potentiel humain dans le domaine de la recherche et l'innovation, en particulier par des études de 3ème cycle"
"Plate-forme de Liaison pour l'Emploi, l'Insertion et l'Accompagnement Durable du Tarn-et-Garonne ",Evaluation des besoins et des profils des bénéficiaires du RMI sur le département du Tarn et Garonne ,"20,000 €","11,000 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN-ET-GARONNE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Point Chances pour Entreprendre,Accompagnement personnalisé et spécifique des bénéficiaires du RMI à la création de petites entreprises,"18,954 €","12,954 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,Multilocalisation,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Point Chances pour Entreprendre,Accompagnement personnalisé et spécifique des bénéficiaires du RMI à la création de petites entreprises,"19,906 €","13,906 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,Multilocalisation,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Point Chances pour Entreprendre,Action de mobilisation dans les quartiers autour de la sensibilisation à la création d'entreprise,"11,802 €","5,060 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN / ALBI / GAILLAC,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
POINT EMPLOI CANTON DE BOZOULS,DEMARCHE TERRITORIALE POUR L'EMPLOI ET LA FORMATION SUR LE TERRITOIRE BOZOULS COMTAL,"54,000 €","27,000 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,AVEYRON / RODEZ / BOZOULS / BOZOULS,Programme opérationnel national Fonds social européen,65,Modernisation et renforcement des institutions du marché du travail
POINT EMPLOI CANTON DE BOZOULS,DEMARCHE TERRITORIALE POUR L'EMPLOI ET L'INSERTION SUR LE TERRITOIRE BOZOULS COMTAL,"47,600 €","23,800 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,AVEYRON / RODEZ / BOZOULS / BOZOULS,Programme opérationnel national Fonds social européen,65,Modernisation et renforcement des institutions du marché du travail
POINT EMPLOI CANTON DE BOZOULS,Démarche territoriale pour l'emploi et l'insertion sur le territoire Bozouls Comtal,"48,800 €","24,400 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,AVEYRON / RODEZ / BOZOULS / BOZOULS,Programme opérationnel national Fonds social européen,65,Modernisation et renforcement des institutions du marché du travail
POINT EMPLOI MARCILLAC VALLON,"DEMARCHE TERRITORIALE POUR L'EMPLOI, LA FORMATION ET L'INSERTION PROFESSIONNELLE","21,000 €","10,500 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,AVEYRON / RODEZ / MARCILLAC-VALLON,Programme opérationnel national Fonds social européen,65,Modernisation et renforcement des institutions du marché du travail
POINT EMPLOI MARCILLAC VALLON,"DEMARCHE TERRITORIALE POUR L'EMPLOI, LA FORMATION ET L'INSERTION PROFESSIONNELLE","31,240 €","15,620 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,Multilocalisation,Programme opérationnel national Fonds social européen,65,Modernisation et renforcement des institutions du marché du travail
POINT EMPLOI MARCILLAC VALLON,"Démarche territoriale pour l'emploi, la formation et l'insertion professionnelle","25,000 €","12,500 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,AVEYRON / RODEZ / MARCILLAC-VALLON / MARCILLAC-VALLON,Programme opérationnel national Fonds social européen,65,Modernisation et renforcement des institutions du marché du travail
POINT RELAIS EMPLOI ,"Accès à l'emploi des demandeurs d'emploi, coordination des différents acteurs et organismes favorisant l'insertion professionnelle","46,430 €","21,573 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,AVEYRON / RODEZ / SAINT-GENIEZ-D'OLT,Programme opérationnel national Fonds social européen,65,Modernisation et renforcement des institutions du marché du travail
POINT RELAIS EMPLOI DU CANTON D'ENTRAYGUES,DEVELOPPER LE POINT RELAIS EMPLOI ET SES MISSIONS SUR NOTRE TERRITOIRE RURAL,"31,000 €","15,500 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,AVEYRON / RODEZ / ENTRAYGUES-SUR-TRUYERE / ENTRAYGUES-SUR-TRUYERE,Programme opérationnel national Fonds social européen,65,Modernisation et renforcement des institutions du marché du travail
Point Relais Emploi du Pays Baraquevillois,ACCOMPAGNEMENT DU POINT RELAIS EMPLOI BARAQUEVILLOIS DANS SES MISSIONS,"40,000 €","20,000 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,AVEYRON / RODEZ / BARAQUEVILLE-SAUVETERRE,Programme opérationnel national Fonds social européen,65,Modernisation et renforcement des institutions du marché du travail
Point Relais Emploi du Pays Baraquevillois,Accompagnement du Point Relais Emploi dans ses missions,"40,000 €","20,000 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,AVEYRON / RODEZ / BARAQUEVILLE-SAUVETERRE / BARAQUEVILLE,Programme opérationnel national Fonds social européen,65,Modernisation et renforcement des institutions du marché du travail
Point Relais Emploi du Pays Baraquevillois,Accompagnement du Point Relais Emploi du Pays Baraquevillois dans ses missions,"29,961 €","14,961 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,AVEYRON / RODEZ / BARAQUEVILLE-SAUVETERRE / BARAQUEVILLE,Programme opérationnel national Fonds social européen,65,Modernisation et renforcement des institutions du marché du travail
POLYMEM,PROJET GIGAMEM - EPICEA 2008,"168,890 €","33,778 €",FEDER ,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE / TOULOUSE / RESTE DE LA COMMUNE,FEDER Compétitivité Régionale et Emploi,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
PONS MENUISERIES SARL,PROD MANAGER (MACHINE A COMMANDE NUMERIQUE),"19,614 €","8,826 €",FONDS SOCIAL EUROPEEN,PROVENCE-ALPES-COTE D´AZUR,ALPES-MARITIMES,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
PORTE OUVERTES,Parcours personnalisé d'insertion professionnelle,"11,000 €","4,500 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,GERS / CONDOM / FLEURANCE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
POSSAMAI ET FILS,TECHNICIEN ETUDE DE PRIX,"10,098 €","4,544 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
PRADEL MECANIQUE PRODUCTIQUE,Plan de formation 2008,"9,902 €","4,456 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,LOT / GOURDON / GOURDON / GOURDON,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
PRADINES CONSTRUCTIONS,AIDE CONDUCTEUR DE TRAVAUX,"7,863 €","3,538 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
PRAXAIR PHP,contrat appui grandes entreprises,"6,950,000 €","200,000 €",FEDER ,MIDI-PYRENEES,ARIEGE / FOIX / TARASCON-SUR-ARIEGE / MERCUS-GARRABET,FEDER Compétitivité Régionale et Emploi,8,Autres investissements en entreprises
Préfecture de l'Ariège,"Installation d'une chaudière-bois, d'un micro réseau de chaleur avec production d'eau chaude.","371,499 €","49,459 €",FEDER ,MIDI-PYRENEES,ARIEGE / FOIX / FOIX-VILLE / FOIX / FOIX CANTON OUEST,FEDER Compétitivité Régionale et Emploi,43,"Efficacité énergétique, cogénération, gestion de l'énergie"
PREMETEC,CONTRAT APPUI PME 2008-2010,"574,256 €","57,500 €",FEDER ,MIDI-PYRENEES,ARIEGE / PAMIERS / SAVERDUN / SAVERDUN,FEDER Compétitivité Régionale et Emploi,8,Autres investissements en entreprises
PRISM,Permanences de Médecins,"5,000 €","2,500 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
PROLAINAT SA,Contrat d'Appui Grande Entreprise 2007-2010,"7,010,000 €","630,000 €",FEDER ,MIDI-PYRENEES,GERS / AUCH / GIMONT / AUBIET,FEDER Compétitivité Régionale et Emploi,8,Autres investissements en entreprises
PROTOPLANE Special Mission Aircraft,PROJET ULTRA E - EPICEA 2008,"150,000 €","30,000 €",FEDER ,MIDI-PYRENEES,HAUTES-PYRENEES / BAGNERES-DE-BIGORRE / BAGNERES-DE-BIGORRE / BAGNERES-DE-BIGORRE / RESTE DE LA COMMUNE,FEDER Compétitivité Régionale et Emploi,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
PSI SOFTWARE,PROJET SOCKET,"887,040 €","249,168 €",FEDER ,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / CASTANET-TOLOSAN / LABEGE,FEDER Compétitivité Régionale et Emploi,4,"Soutien à la R&DT, en particulier dans les PME (y compris accès à des services de R&DT dans les centres de recherche)"
PYRETHERM,BTS ELECTROTECHNIQUE,"4,836 €","2,176 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE / TOULOUSE / TOULOUSE-9E / RAMONVILLE-SAINT-AGNE,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
QUARTIERS D'ETE,PROJET COLLECTIF PASSEPORT FORMATION 2007,"2,040 €",918 €,FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN / CASTRES / VIELMUR-SUR-AGOUT / GUITALENS,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
Quercy Contact,Accompagnement de personnes en difficulté d'insertion sociale et professionnelle,"58,970 €","23,086 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,LOT / CAHORS / CAHORS / CAHORS,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
Quercy Contact,Accompagnement de personnes en difficulté d'insertion sociale et professionnelle,"72,400 €","34,200 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,LOT / CAHORS / MONTCUQ,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
RANDO RAIL SARL,PROJET COLLECTIF PASSEPORT FORMATION 2007,"1,064 €",479 €,FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,AVEYRON / MILLAU / MILLAU / MILLAU,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
RATIER-FIGEAC,PROJET ARCAM - POLE AESE,"511,918 €","153,575 €",FEDER ,MIDI-PYRENEES,LOT / FIGEAC / FIGEAC / FIGEAC,FEDER Compétitivité Régionale et Emploi,9,"Autres mesures pour stimuler la recherche, l'innovation et l'esprit d'entreprise dans les PME"
RATIER-FIGEAC,Projet Moyeux d'Hélices,"8,596,200 €","1,000,000 €",FEDER ,MIDI-PYRENEES,LOT / FIGEAC / FIGEAC / FIGEAC / RESTE DE LA COMMUNE,FEDER Compétitivité Régionale et Emploi,8,Autres investissements en entreprises
RECAERO,CONTRAT APPUI PME,"4,945,827 €","600,000 €",FEDER ,MIDI-PYRENEES,ARIEGE / PAMIERS / VARILHES / VERNIOLLE,FEDER Compétitivité Régionale et Emploi,8,Autres investissements en entreprises
RECHOU JEAN,CALCUL STRUCTURE,"3,895 €","1,753 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN / ALBI,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
RECUP ACTIONS 65,Insertion par l'activité économique et accompagnement socioprofessionnel des bénéficiaires du PLIE,"25,000 €","10,000 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTES-PYRENEES / TARBES / TARBES / TARBES,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
RECUP ACTIONS 65,Insertion par l'activité économique et accompagnement socioprofessionnel des bénéficiaires du PLIE,"49,642 €","23,021 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,Multilocalisation,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
RECUP ACTIONS 65,Mobiliser le retour à l'activité économique comme une étape de retour vers l'emploi,"78,155 €","39,078 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTES-PYRENEES / TARBES / TARBES,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
RECUP ACTIONS 65,Mobiliser le retour à l'activité économique comme une étape de retour vers l'emploi,"83,425 €","32,533 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTES-PYRENEES / TARBES / TARBES,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
RECYCLAGE ORGANIQUE MOBILE,Traitement des nuisances olfactives par bio-filtration (Contrat Appui PME 2007-2010),"603,194 €","60,000 €",FEDER ,MIDI-PYRENEES,HAUTES-PYRENEES / TARBES / BORDERES-SUR-L'ECHEZ / BORDERES-SUR-L'ECHEZ,FEDER Compétitivité Régionale et Emploi,44,Gestion des déchets ménagers et industriels
REFLET 31,De l'image à l'emploi - redynamisation individuelle,"42,930 €","23,799 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
REFLET 31,L'insertion sur son 31,"8,600 €","4,300 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
REFLET 31,L'nsertion sur son 31 - redynamisation collective,"23,800 €","13,194 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTE-GARONNE,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
REGAIN ACTION,Aide aux postes d'insertion en entreprise d'insertion,"116,172 €","58,086 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
REGAIN ACTION,Aide aux postes d'insertion en entreprise d'insertion,"164,577 €","82,289 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
REGAIN ACTION,Aide aux postes en entreprise d'insertion,"164,577 €","82,289 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN / ALBI / ALBI / ALBI,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
REGAIN ACTION,MISE EN OEUVRE DU CHANTIER D'INSERTION MARAICHAGE DOMAINE DE SAINT VIATEUR 2007,"41,750 €","16,500 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN / ALBI,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
REGAIN ACTION,MISE EN OEUVRE DU CHANTIER D'INSERTION MARAICHAGE DOMAINE DE SAINT VIATEUR 2008,"67,000 €","38,000 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN / ALBI,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
REGATE,Accompagnement à la création d'entreprise par la Coopérative d'Activités et d'Emploi REGATE,"337,030 €","128,000 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN / CASTRES / CASTRES / CASTRES,Programme opérationnel national Fonds social européen,68,Aide au travail indépendant et à la création d'entreprise
Régie CAUTERETS LYS PONT D'ESPAGNE,Amélioration de l'accueil sur le Domaine du Lys (tranche 3 : intégration paysagère de la gare d'arrivée de la Télécabine du Lys),"312,000 €","36,955 €",FEDER ,MIDI-PYRENEES,HAUTES-PYRENEES / ARGELES-GAZOST / ARGELES-GAZOST / CAUTERETS,FEDER Compétitivité Régionale et Emploi,57,Autres outils d'amélioration des services touristiques
Régie CAUTERETS LYS PONT D'ESPAGNE,Diversification des activités du domaine du Lys pour vocation estivale,"28,600 €","3,575 €",FEDER ,MIDI-PYRENEES,HAUTES-PYRENEES / ARGELES-GAZOST / ARGELES-GAZOST / CAUTERETS,FEDER Compétitivité Régionale et Emploi,57,Autres outils d'amélioration des services touristiques
Régie CAUTERETS LYS PONT D'ESPAGNE,Travaux de pistes sur le domaine du Lys en vue de l'amélioration de la qualité de l'accueil et de la sécurité,"68,417 €","8,552 €",FEDER ,MIDI-PYRENEES,HAUTES-PYRENEES / ARGELES-GAZOST / ARGELES-GAZOST / CAUTERETS,FEDER Compétitivité Régionale et Emploi,57,Autres outils d'amélioration des services touristiques
REGIE DE QUARTIER,08 CHANTIER D'INSERTION INTERCOMMUNAL ENVIRONNEMENT 2008,"53,800 €","28,200 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN / ALBI / ALBI / ALBI / 101,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
REGIE DE QUARTIER,CHANTIER D'INSERTION INTERCOMMUNAL ENVIRONNEMENT 2007,"27,300 €","14,300 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN / ALBI / ALBI / ALBI / 101,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
REGIE DE QUARTIER,REMISE AU TRAVAIL ET ACCOMPAGNEMENT SOCIO PROFESSIONNEL DU PUBLIC PLIE 2007,"16,500 €","8,000 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,TARN / ALBI / ALBI / ALBI / 101,Programme opérationnel national Fonds social européen,71,Parcours d'insertion et de retour à l'emploi pour les personnes défavorisées...
REGIE DES SPORTS D'HIVER DE LUZ ARDIDEN,PLAN DE FORMATION 2008,"45,894 €","16,063 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTES-PYRENEES / ARGELES-GAZOST / LUZ-SAINT-SAUVEUR / LUZ-SAINT-SAUVEUR,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
REGIE DES SPORTS D'HIVER DE LUZ ARDIDEN,PLAN DE FORMATION 2009,"48,032 €","19,213 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTES-PYRENEES / ARGELES-GAZOST / LUZ-SAINT-SAUVEUR / LUZ-SAINT-SAUVEUR,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
REGIE DU PIC DU MIDI,Plan de formation 2008,"27,326 €","9,564 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTES-PYRENEES / BAGNERES-DE-BIGORRE / BAGNERES-DE-BIGORRE,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
REGIE DU PIC DU MIDI,PLAN DE FORMATION  2009,"35,940 €","14,376 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTES-PYRENEES / BAGNERES-DE-BIGORRE / BAGNERES-DE-BIGORRE,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
REGIE INTERCOMMUNALE DU TOURMALET -RICT,Plan de formation 2008,"75,604 €","26,461 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTES-PYRENEES / BAGNERES-DE-BIGORRE / BAGNERES-DE-BIGORRE,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
REGIE INTERCOMMUNALE DU TOURMALET -RICT,PLAN DE FORMATION 2009,"83,728 €","33,491 €",FONDS SOCIAL EUROPEEN,MIDI-PYRENEES,HAUTES-PYRENEES / BAGNERES-DE-BIGORRE / BAGNERES-DE-BIGORRE,Programme opérationnel national Fonds social européen,73,Mesures pour renforcer la participation dans l'éducation et la formation tout au long de la vie...
